288.3125	250.3125
287.0000	252.1875
286.1250	254.1875
285.9375	255.8750
284.7500	256.7500
284.5000	258.6250
283.9375	260.5625
283.3750	262.3125
283.4375	263.7500
280.8125	264.7500
279.0000	266.0625
277.6250	266.6875
277.4375	268.6250
276.5000	269.7500
275.7500	271.6250
274.5625	273.4375
272.3750	274.5625
269.3125	274.6250
268.0625	274.1875
266.9375	272.0000
265.3125	269.8750
265.1875	267.1250
263.6250	265.3750
262.3750	262.5625
260.6875	261.4375
258.9375	259.9375
257.5625	258.4375
256.3125	257.0625
