307.5000	241.6667
305.1667	244.0833
304.0000	246.1667
303.4167	248.4167
302.7500	249.5833
301.5833	251.5833
300.4167	252.5833
300.0000	254.6667
299.0833	255.8333
297.4167	256.8333
297.5000	261.5000
298.4167	264.7500
299.5000	266.3333
302.5000	267.0000
305.0000	266.8333
308.1667	266.5000
309.8333	265.0833
314.0000	265.1667
317.5833	262.5000
319.6667	260.4167
322.9167	257.6667
324.8333	255.3333
328.9167	250.5833
333.3333	246.0833
343.4167	235.0833
343.7500	232.7500
345.0000	230.1667
345.3333	226.9167
345.0833	225.1667
