277.0000	281.6667
275.3333	282.3333
274.3333	283.3333
272.6667	285.3333
271.0000	285.3333
269.0000	285.3333
267.6667	285.6667
266.0000	285.6667
263.6667	285.6667
262.0000	285.0000
260.6667	282.6667
258.6667	280.6667
257.0000	279.6667
254.6667	278.6667
252.0000	278.0000
249.6667	277.6667
247.0000	277.3333
244.6667	277.3333
242.6667	277.6667
240.6667	279.3333
240.6667	281.0000
240.6667	283.6667
240.6667	286.3333
240.6667	290.0000
240.6667	293.3333
240.6667	296.6667
241.6667	299.3333
242.3333	301.0000
244.0000	303.6667
246.6667	306.0000
248.3333	305.3333
250.0000	305.0000
