257.0000	254.5000
260.0000	256.0000
264.0000	256.0000
269.0000	256.5000
272.5000	255.5000
275.0000	252.5000
278.5000	252.0000
281.5000	250.5000
285.0000	250.5000
288.0000	249.5000
291.5000	249.0000
294.0000	247.5000
299.5000	247.5000
303.0000	248.5000
307.0000	250.0000
312.5000	251.5000
315.5000	251.5000
319.5000	250.0000
324.5000	250.0000
328.0000	248.0000
333.0000	247.0000
338.0000	246.0000
342.0000	244.0000
347.0000	240.5000
348.5000	237.0000
350.0000	233.5000
352.5000	229.5000
354.5000	226.5000
358.0000	224.5000
362.5000	224.0000
367.0000	224.0000
371.0000	224.0000
376.0000	224.5000
381.0000	226.5000
387.5000	229.0000
