230.0000	313.5000
233.5000	315.5000
235.0000	318.5000
237.5000	321.0000
237.5000	325.0000
239.0000	328.5000
239.0000	332.0000
239.0000	335.5000
240.0000	338.0000
240.0000	341.0000
241.0000	344.0000
245.0000	345.5000
248.5000	348.0000
247.0000	348.5000
246.0000	351.0000
245.5000	354.0000
248.5000	356.5000
249.5000	359.5000
250.5000	362.5000
252.5000	367.5000
253.5000	369.5000
255.0000	372.5000
256.0000	375.5000
256.5000	377.5000
258.5000	380.5000
259.5000	384.0000
260.5000	385.5000
