253.0000	257.0000
255.0000	259.5000
256.5000	264.0000
260.0000	266.5000
263.5000	266.5000
266.0000	266.5000
269.0000	266.5000
272.0000	264.5000
274.5000	264.0000
277.5000	266.0000
279.5000	269.0000
283.0000	269.0000
286.5000	268.5000
290.5000	266.5000
292.5000	264.0000
294.0000	264.0000
296.0000	266.0000
301.0000	268.5000
303.5000	267.5000
306.0000	267.5000
309.0000	267.5000
311.5000	269.0000
316.0000	272.5000
319.5000	273.5000
323.0000	273.5000
326.0000	272.5000
328.5000	272.5000
331.0000	272.5000
333.0000	274.0000
335.5000	276.5000
339.0000	278.5000
339.5000	284.0000
341.5000	286.5000
342.0000	291.0000
342.0000	294.5000
342.0000	297.0000
344.0000	299.0000
347.5000	301.5000
350.5000	303.5000
352.0000	306.0000
352.0000	308.5000
352.0000	312.5000
352.0000	316.5000
