68.2500	47.0000
66.7500	48.0000
65.0000	48.2500
62.7500	48.5000
61.0000	48.2500
58.7500	48.2500
56.5000	48.2500
55.0000	48.7500
53.5000	50.2500
55.2500	53.5000
57.2500	56.2500
59.2500	59.5000
61.0000	62.0000
63.0000	65.0000
64.0000	68.5000
65.7500	71.0000
67.5000	74.0000
69.2500	77.2500
72.5000	80.0000
75.2500	80.7500
78.0000	81.0000
80.5000	81.0000
82.7500	80.7500
84.2500	79.2500
86.0000	78.2500
88.5000	76.5000
90.0000	75.2500
92.5000	75.2500
94.0000	77.2500
95.5000	79.7500
95.7500	82.2500
95.0000	83.2500
93.5000	85.2500
91.7500	86.0000
