308.6667	59.3333
306.6667	59.0000
302.0000	57.6667
299.0000	56.6667
295.6667	55.6667
292.0000	55.6667
289.0000	54.0000
287.6667	52.3333
286.0000	51.0000
284.0000	48.3333
281.6667	45.6667
279.6667	44.0000
277.6667	42.6667
276.0000	40.6667
273.3333	39.3333
271.6667	37.0000
269.3333	35.0000
268.0000	33.0000
266.6667	31.3333
264.0000	29.0000
261.3333	27.3333
259.6667	26.0000
258.0000	24.6667
256.6667	24.0000
254.3333	23.6667
251.6667	23.3333
249.0000	23.3333
247.3333	23.3333
244.6667	23.3333
242.6667	23.0000
