255.5000	255.0000
255.5000	258.5000
257.0000	262.5000
258.5000	265.0000
258.0000	268.5000
257.0000	273.5000
259.0000	276.0000
259.0000	279.5000
258.0000	284.5000
254.0000	283.5000
250.0000	280.5000
247.0000	282.0000
243.5000	283.5000
240.0000	283.5000
235.5000	283.5000
232.5000	281.0000
228.0000	279.5000
225.5000	280.0000
222.0000	283.0000
219.0000	285.0000
215.0000	287.5000
211.0000	290.0000
208.0000	292.0000
204.5000	291.0000
201.0000	291.0000
197.5000	289.0000
195.0000	290.0000
193.0000	292.0000
191.5000	295.5000
191.5000	298.0000
191.0000	299.5000
