257.1250	253.5000
257.0000	248.2500
262.7500	243.2500
272.0000	242.5000
276.0000	241.0000
277.8750	238.2500
277.0000	235.5000
275.2500	232.2500
273.0000	229.6250
271.5000	227.7500
271.5000	223.8750
273.0000	221.2500
277.0000	219.8750
281.2500	219.5000
285.2500	220.2500
288.7500	222.5000
290.7500	224.8750
293.0000	227.0000
296.7500	227.7500
299.6250	229.8750
302.3750	233.0000
304.2500	236.0000
301.8750	237.8750
300.7500	239.7500
300.5000	242.8750
300.6250	246.2500
299.7500	249.8750
301.3750	253.5000
304.2500	256.7500
308.5000	258.8750
312.8750	259.6250
315.3750	260.7500
316.0000	264.7500
313.3750	268.1250
310.6250	269.6250
306.0000	270.6250
301.3750	271.0000
297.6250	270.7500
293.0000	270.1250
289.2500	270.1250
285.5000	270.1250
283.1250	269.8750
