317.8333	264.9167
320.3333	261.7500
323.2500	259.3333
325.9167	256.9167
328.2500	253.5000
331.4167	249.5000
333.7500	247.7500
335.5000	246.1667
334.6667	244.8333
332.5000	244.5000
330.8333	244.5833
328.4167	243.0833
326.0000	241.3333
323.7500	239.6667
321.4167	237.9167
319.6667	236.0000
318.0000	234.1667
315.8333	232.6667
313.0000	230.8333
310.3333	229.8333
307.4167	229.7500
305.0833	229.5000
302.5000	228.4167
300.0833	229.8333
299.0000	232.0000
297.0833	233.8333
295.5000	234.9167
294.2500	235.0833
292.9167	236.8333
291.0000	238.1667
289.9167	239.8333
290.5833	243.6667
291.7500	246.6667
293.6667	248.4167
294.7500	250.4167
297.2500	253.6667
