285.0833	321.8333
285.7500	323.7500
285.3333	326.5000
284.5833	327.0833
284.5000	329.0833
283.8333	331.3333
282.6667	334.0000
281.9167	335.2500
279.6667	335.2500
278.4167	338.0833
279.0833	340.1667
279.5833	342.5833
281.0833	345.2500
281.9167	346.7500
284.5833	347.0000
286.3333	345.6667
289.7500	345.4167
289.7500	342.7500
289.6667	339.9167
287.6667	338.0000
285.0833	337.3333
283.4167	335.7500
282.4167	332.1667
280.6667	330.6667
279.0833	328.5833
276.9167	326.7500
276.5000	323.4167
275.1667	320.9167
273.2500	319.9167
272.0000	318.4167
271.6667	315.3333
271.2500	312.0000
