211.3333	199.0000
210.9167	200.9167
209.2500	202.5833
208.5833	204.6667
207.5000	206.9167
208.3333	209.5000
210.0000	211.9167
211.7500	213.3333
214.0833	215.0000
215.8333	216.5000
216.5833	219.2500
216.7500	222.9167
216.5833	227.0000
217.4167	230.1667
219.7500	232.5000
223.3333	233.8333
226.6667	233.1667
230.7500	232.1667
234.0833	230.2500
235.8333	227.4167
237.8333	225.1667
240.6667	222.5833
243.5833	221.4167
246.6667	221.8333
248.9167	224.0833
249.9167	227.0000
252.5000	229.3333
253.6667	232.4167
253.8333	236.2500
252.6667	239.8333
251.3333	242.7500
253.0833	247.1667
254.2500	250.7500
255.0833	254.0000
