224.8750	279.3750
226.3750	277.0000
227.7500	275.1250
228.0000	271.6250
227.8750	269.0000
226.7500	265.3750
225.8750	262.8750
226.6250	260.2500
228.2500	257.0000
230.6250	253.2500
232.7500	254.0000
235.2500	255.8750
238.0000	257.7500
241.2500	259.1250
245.0000	259.7500
248.5000	260.7500
252.6250	260.0000
256.8750	258.7500
260.5000	255.6250
262.8750	252.1250
264.8750	248.7500
266.2500	244.8750
268.1250	241.3750
268.8750	237.2500
269.5000	232.3750
273.1250	231.6250
277.2500	231.7500
278.6250	234.5000
279.5000	238.2500
279.7500	241.5000
278.6250	243.0000
277.7500	246.0000
280.2500	245.2500
282.7500	242.3750
