277.5000	280.8333
275.6667	282.9167
273.7500	284.5833
271.0000	286.0833
268.1667	287.2500
264.5833	287.5000
262.8333	286.5000
262.0833	284.9167
260.3333	282.5833
258.6667	280.7500
256.8333	279.3333
254.5000	278.2500
250.7500	277.5833
248.0000	276.7500
244.4167	277.2500
241.6667	279.0833
240.4167	280.4167
240.7500	283.0833
241.6667	286.0000
240.5833	288.4167
240.7500	291.7500
241.9167	294.7500
241.9167	296.9167
242.2500	300.0833
243.8333	302.8333
244.7500	305.5833
247.9167	305.9167
249.9167	304.6667
