253.6250	270.8750
252.0000	268.6250
251.1250	266.3750
250.7500	263.6250
250.0000	260.5000
249.1250	257.7500
248.2500	255.0000
246.6250	252.3750
245.0000	249.3750
243.8750	247.3750
243.0000	245.1250
242.7500	243.1250
240.8750	242.2500
239.6250	240.0000
239.8750	238.0000
240.7500	235.7500
241.7500	233.2500
243.6250	230.8750
244.5000	229.0000
244.8750	226.0000
244.8750	224.0000
243.3750	222.5000
240.6250	222.5000
239.3750	224.5000
237.1250	226.0000
234.5000	227.1250
231.5000	227.8750
228.5000	228.2500
226.0000	227.6250
223.3750	227.1250
220.7500	226.8750
218.1250	225.3750
216.0000	225.5000
213.7500	227.1250
212.7500	229.1250
211.5000	231.3750
211.5000	234.7500
211.7500	237.5000
209.2500	240.2500
207.3750	241.7500
203.1250	242.7500
