502.6667	169.3333
506.6667	170.0000
511.3333	170.0000
518.0000	168.6667
522.6667	170.0000
528.0000	172.0000
534.6667	173.3333
539.3333	170.0000
544.0000	170.0000
551.3333	169.3333
558.0000	168.6667
564.0000	170.6667
568.6667	176.6667
573.3333	182.6667
576.0000	187.3333
580.0000	186.6667
584.6667	184.0000
591.3333	179.3333
598.0000	178.0000
604.6667	178.0000
608.6667	181.3333
610.6667	188.0000
607.3333	194.0000
606.6667	198.6667
606.0000	206.6667
604.6667	212.6667
601.3333	213.3333
600.6667	207.3333
602.6667	200.0000
607.3333	196.0000
612.0000	188.0000
614.6667	184.0000
