297.3333	373.3333
300.6667	369.3333
303.3333	361.3333
302.0000	354.6667
302.0000	350.6667
302.6667	346.0000
305.3333	341.3333
312.6667	340.6667
317.3333	344.0000
323.3333	346.0000
328.0000	346.6667
334.6667	346.6667
340.0000	344.6667
344.0000	342.6667
346.6667	340.6667
351.3333	334.6667
353.3333	330.0000
356.0000	326.0000
358.0000	320.6667
359.3333	315.3333
359.3333	310.0000
362.0000	309.3333
366.6667	309.3333
371.3333	312.0000
373.3333	317.3333
372.0000	321.3333
372.0000	325.3333
375.3333	325.3333
379.3333	322.0000
