243.5000	23.4167
245.8333	23.1667
248.2500	23.0833
250.0833	23.0000
252.2500	22.9167
254.5833	23.1667
256.1667	23.5833
258.2500	24.0833
259.5833	24.7500
260.2500	25.7500
261.1667	27.0000
263.3333	28.2500
264.5833	29.0833
266.0000	29.8333
266.5833	31.5833
268.5833	33.5833
271.0833	36.0833
273.0833	37.6667
275.3333	39.0000
276.6667	40.2500
277.8333	41.9167
281.1667	43.5000
281.5833	45.0833
282.5833	47.1667
284.5833	49.5000
286.5000	51.2500
288.0833	52.3333
290.5000	53.8333
293.5000	55.0000
295.9167	54.8333
298.3333	56.2500
300.5833	57.0833
303.0833	57.7500
305.5000	59.1667
308.2500	60.3333
311.3333	61.4167
