383.9167	224.7500
382.6667	223.8333
381.4167	223.1667
380.1667	222.4167
378.2500	222.1667
376.9167	221.0000
375.8333	219.5833
374.5833	218.0833
372.5833	216.4167
370.1667	215.4167
368.3333	215.2500
365.7500	215.1667
364.5000	215.1667
363.4167	215.1667
362.1667	215.5833
361.4167	216.4167
361.1667	217.8333
359.8333	220.3333
358.3333	221.8333
357.3333	223.1667
356.1667	224.0000
354.8333	225.0000
353.3333	226.0000
352.2500	227.5000
351.6667	228.5000
350.3333	228.9167
348.7500	229.9167
347.9167	231.1667
347.3333	232.5000
347.0000	233.5000
345.9167	234.3333
