233.3750	247.5000
231.1250	250.8750
228.2500	253.6250
225.7500	256.1250
221.8750	257.7500
218.7500	259.8750
215.3750	262.1250
213.7500	266.5000
211.1250	269.7500
209.7500	272.3750
212.1250	275.6250
214.8750	278.7500
217.6250	280.6250
217.8750	284.0000
219.7500	287.2500
221.3750	289.6250
223.3750	291.5000
224.0000	295.6250
223.6250	299.5000
223.6250	303.0000
224.5000	306.8750
227.8750	308.6250
230.6250	308.6250
233.5000	307.0000
234.8750	303.5000
236.3750	300.0000
238.1250	296.7500
240.6250	294.2500
243.0000	292.0000
243.5000	289.7500
244.8750	286.3750
247.5000	284.6250
249.5000	282.5000
250.2500	279.8750
250.7500	275.2500
250.2500	271.5000
249.7500	267.1250
250.2500	264.2500
252.8750	261.5000
255.6250	258.7500
