256.0625	236.8750
255.9375	234.9375
256.6250	232.5000
257.9375	230.7500
260.0000	230.0000
262.2500	230.0625
264.1875	230.6875
265.3750	231.5625
265.8750	232.7500
266.9375	234.4375
268.1250	235.1875
269.1875	237.7500
270.1250	239.8750
269.5000	241.0000
268.6875	242.1875
268.0000	243.5625
267.1250	244.6250
266.0625	245.8750
264.8750	246.6250
263.1875	247.3750
261.5625	247.6875
260.2500	248.6875
258.8750	249.3750
257.1250	250.3750
256.8750	251.6875
256.2500	252.8125
255.8750	254.2500
257.5000	255.5625
