64.3125	83.3125
65.6250	82.6250
67.2500	82.2500
68.4375	81.7500
70.3750	81.1875
71.8750	81.1250
73.3750	80.1875
74.6875	79.2500
75.8750	78.1250
77.1250	77.1875
77.1875	75.5000
76.8125	73.3125
75.0625	71.9375
73.4375	70.3125
72.4375	70.1250
70.7500	69.6875
68.2500	69.6250
65.4375	68.9375
64.3750	69.3125
62.3750	69.9375
60.6250	70.5000
59.5000	71.2500
57.8125	72.0625
56.5000	72.7500
55.1875	73.3125
53.1875	73.7500
51.1250	73.8750
49.7500	73.5000
48.4375	72.6250
48.3750	71.3750
49.3750	70.3125
50.1875	69.1250
51.3125	68.5000
52.5625	67.5625
54.1250	66.9375
55.3750	66.1875
57.3750	66.0000
