256.2500	256.7500
257.7500	255.6250
259.5000	255.0000
261.5000	254.3750
264.1250	254.5000
267.3750	254.8750
269.8750	255.0000
272.1250	255.3750
274.1250	255.8750
275.0000	256.5000
277.5000	256.6250
279.3750	256.2500
281.6250	255.5000
284.5000	255.1250
286.0000	255.1250
289.0000	255.7500
292.7500	255.8750
295.5000	255.1250
299.2500	254.3750
301.6250	252.6250
303.1250	251.8750
304.8750	250.6250
306.3750	249.7500
307.3750	248.7500
309.1250	248.0000
312.0000	247.8750
313.1250	248.3750
314.5000	249.0000
317.6250	249.2500
