214.6250	300.2500
216.5000	298.5000
218.1250	296.7500
219.8750	294.5000
222.6250	293.5000
225.5000	293.2500
227.6250	293.1250
229.0000	292.3750
230.8750	291.2500
232.3750	289.2500
233.2500	287.2500
234.1250	285.3750
236.1250	283.1250
237.1250	281.2500
238.4375	280.3125
239.8125	278.8125
241.5000	277.5625
242.5000	276.4375
244.3750	275.6250
245.1250	274.2500
245.6250	272.3125
246.2500	270.0000
246.7500	267.9375
247.5000	266.2500
248.3333	264.8333
249.3333	263.2500
250.4167	261.9167
251.4167	260.7500
253.0000	259.5833
254.4167	258.5000
