255.0000	258.3750
253.0000	263.3750
253.1250	269.1250
251.7500	273.7500
254.3750	279.6250
254.6250	285.7500
253.5000	291.2500
251.8750	295.0000
253.5000	300.5000
258.2500	302.3750
262.3750	300.3750
265.1250	297.5000
267.1250	294.3750
267.2500	288.8750
265.6250	284.6250
263.8750	281.3750
261.0000	279.7500
257.0000	280.2500
249.7500	281.8750
246.1250	283.2500
242.2500	281.5000
236.7500	281.3750
232.8750	285.5000
230.3750	290.5000
228.0000	294.8750
225.6250	299.2500
223.8750	303.6250
221.7500	307.5000
222.2500	313.5000
224.6250	318.5000
229.0000	322.5000
233.3750	324.0000
238.0000	326.3750
242.7500	325.2500
247.2500	322.8750
251.5000	320.8750
257.7500	320.7500
262.8750	318.6250
266.3750	315.2500
269.7500	312.2500
273.5000	310.2500
277.7500	309.2500
281.3750	307.7500
