344.5833	224.0000
345.3333	226.5000
345.4167	228.5833
345.2500	230.0000
344.7500	231.2500
344.2500	232.4167
343.5000	233.5833
343.4167	235.1667
343.5000	237.5833
342.8333	239.6667
341.9167	241.0833
340.0833	242.9167
338.4167	243.9167
336.1667	244.7500
334.5000	245.0833
331.3333	247.5000
330.0000	249.2500
329.0000	250.4167
327.5833	252.2500
325.8333	254.0000
324.3333	256.4167
321.8333	258.0000
320.3333	259.5833
318.7500	261.0833
316.1667	263.0000
313.6667	265.3333
311.3333	265.8333
309.4167	265.9167
308.1667	266.1667
306.7500	266.9167
304.1667	267.2500
302.3333	267.0833
300.0833	266.7500
298.9167	265.9167
298.1667	264.9167
297.7500	263.0833
297.4167	261.5833
297.2500	260.9167
297.3333	258.9167
297.7500	257.3333
298.5000	256.2500
299.9167	254.7500
300.5000	252.8333
301.6667	251.2500
302.2500	250.3333
303.1667	248.7500
303.8333	246.8333
304.6667	245.2500
305.3333	244.0833
306.5000	242.6667
307.5833	241.4167
308.0000	240.9167
