256.8333	253.6667
256.8333	251.1667
257.3333	248.8333
258.1667	246.8333
259.6667	245.0000
262.3333	243.5000
265.1667	242.5000
268.5000	243.0000
272.0000	242.6667
274.3333	242.0000
276.3333	240.5000
277.1667	238.3333
277.1667	236.1667
276.3333	234.1667
274.8333	232.6667
273.5000	230.8333
271.8333	229.3333
271.0000	227.8333
271.3333	224.8333
271.8333	222.1667
274.1667	220.8333
276.0000	220.5000
278.3333	220.5000
282.0000	220.5000
284.1667	220.8333
286.3333	221.3333
289.1667	223.0000
290.6667	225.0000
292.1667	226.8333
294.0000	227.0000
295.8333	227.3333
298.0000	228.6667
300.0000	230.3333
302.6667	231.8333
304.1667	234.5000
303.6667	236.1667
302.5000	237.6667
301.3333	239.1667
301.3333	241.5000
300.6667	244.0000
300.0000	246.1667
299.6667	248.3333
300.0000	251.0000
302.0000	254.3333
304.5000	257.0000
307.6667	258.5000
309.6667	259.1667
312.5000	260.0000
315.1667	261.1667
315.3333	264.0000
314.3333	266.3333
312.5000	267.5000
310.5000	268.8333
308.6667	269.5000
306.8333	270.1667
304.6667	270.8333
302.8333	271.0000
301.0000	270.8333
298.6667	270.8333
295.8333	270.3333
293.8333	270.5000
292.1667	270.5000
290.3333	270.6667
288.1667	270.8333
286.0000	270.5000
284.3333	270.1667
283.1667	270.0000
