254.7500	258.4167
253.5833	260.0000
253.3333	261.5000
252.8333	263.2500
252.6667	265.0833
253.0000	267.0833
253.6667	268.3333
253.4167	270.8333
253.1667	272.0000
253.0000	273.5000
253.0000	275.1667
252.9167	276.9167
253.2500	279.1667
253.7500	281.5000
255.0000	283.1667
255.9167	284.3333
257.1667	285.9167
258.7500	287.6667
260.3333	288.5833
262.1667	289.5000
263.7500	290.1667
266.1667	291.0833
268.5833	291.0000
270.7500	290.8333
272.1667	290.1667
273.5833	289.4167
275.1667	288.4167
276.0833	286.6667
277.5000	285.5000
278.3333	284.0000
278.7500	282.1667
279.7500	281.0833
280.8333	280.2500
281.4167	278.5000
282.0833	276.3333
282.3333	274.0833
282.1667	272.5000
281.5000	271.2500
280.5833	269.9167
