200.2500	260.3750
204.1250	258.7500
208.1250	258.7500
210.7500	261.0000
212.1250	263.5000
215.2500	266.7500
217.3750	268.6250
218.7500	270.1250
220.6250	271.6250
223.2500	272.7500
225.3750	274.1250
228.1250	277.3750
229.3750	278.7500
230.5000	280.0000
233.5000	282.0000
235.7500	283.8750
236.6250	287.5000
237.1250	290.8750
236.2500	295.2500
235.1250	299.5000
234.6250	300.7500
233.3750	304.2500
233.3750	306.6250
234.1250	307.2500
236.5000	307.2500
237.3750	304.8750
237.6250	302.6250
235.1250	300.3750
231.8750	298.5000
230.0000	295.6250
229.1250	292.3750
229.3750	288.3750
231.0000	285.7500
232.5000	283.1250
234.2500	279.2500
236.0000	276.1250
237.1250	272.6250
239.6250	270.8750
241.3750	269.1250
243.7500	267.3750
246.0000	265.3750
248.2500	263.1250
249.2500	261.7500
251.3750	260.5000
252.2500	259.5000
