374.0000	426.0000
359.3333	427.3333
360.6667	389.3333
347.3333	405.3333
359.3333	410.6667
366.6667	412.0000
360.6667	415.3333
360.6667	415.3333
367.3333	412.6667
328.0000	410.0000
287.3333	423.3333
263.3333	428.0000
262.6667	428.6667
258.6667	428.6667
238.0000	432.0000
238.0000	431.3333
245.3333	430.0000
248.6667	431.3333
