199.0000	274.3333
194.0000	277.6667
188.3333	280.6667
188.3333	280.6667
188.6667	285.6667
186.6667	289.0000
189.6667	295.6667
193.6667	300.0000
198.0000	303.0000
203.3333	301.6667
208.0000	305.0000
213.3333	309.0000
220.6667	313.0000
227.0000	312.6667
232.6667	310.0000
237.6667	307.6667
242.0000	304.6667
246.6667	302.3333
251.6667	300.6667
257.3333	300.6667
262.3333	298.0000
265.0000	293.3333
268.0000	290.3333
272.3333	286.3333
275.6667	284.0000
278.3333	280.6667
280.0000	276.6667
280.6667	273.0000
280.0000	269.0000
275.6667	265.0000
272.0000	263.3333
269.0000	260.3333
265.6667	257.0000
261.3333	255.6667
